sta,obs_id,cluster id,year,month,day,hour,min,sec,lat,lon,elev,aod1c,aod2c,aod3c,aod4c,aod1t,aod2t,aod3t,aod4t,ssa1,ssa2,ssa3,ssa4,aod1a,aod2a,aod3a,aod4a,g1,g2,g3,g4,volcf,vmrf,stdf,volcc,vmrc,stdc,AEe1,AEe2,AEa,nr1,nr2,nr3,nr4,ni1,ni2,ni3,ni4
CRPSM_Malindi,10785,27,2012,3,16,12,0,0,-2.996,40.1945,12,0.366903,0.331485,0.320604,0.309889,0.370475,0.33295,0.320675,0.3116,0.9147,0.9361,0.9402,0.9461,0.034684,0.023239,0.020954,0.018366,0.735138,0.728724,0.732313,0.738825,0.0295,0.1125,0.689,0.1925,1.9225,0.671,0.216624,0.180478988,0.765082,1.474,1.4848,1.4813,1.4658,0.003897,0.003492,0.003982,0.004042
CRPSM_Malindi,10787,6,2013,1,31,12,0,0,-2.996,40.1945,12,0.378621,0.278527,0.246204,0.230255,0.381975,0.2802,0.24655,0.2308,0.8779,0.8793,0.8824,0.8919,0.049705,0.036275,0.031176,0.026833,0.761464,0.723487,0.71573,0.72226,0.0335,0.1565,0.48175,0.1795,2.58925,0.69975,0.655858,0.415008989,0.694623,1.4981,1.5016,1.5098,1.5028,0.008496,0.008034,0.008244,0.007915
CUIABA-MIRANDA,10809,3,2003,8,13,12,0,0,-15.73091,-56.07086,210,0.32641,0.172059,0.115214,0.101728,0.32894,0.17336,0.11818,0.1001,0.84585,0.79,0.7639,0.72205,0.068708,0.048623,0.035917,0.035729,0.676651,0.596986,0.583297,0.587435,0.0356,0.137,0.3802,0.0704,3.4868,0.6368,1.487242,1.04384697,0.939117,1.46525,1.50825,1.5201,1.5467,0.021957,0.02333,0.021216,0.024953
CUIABA-MIRANDA,10897,4,2010,10,9,12,0,0,-15.73091,-56.07086,210,0.395483,0.183426,0.1131,0.082817,0.395975,0.18425,0.112675,0.08275,0.93135,0.90185,0.86445,0.8428,0.029236,0.019269,0.016228,0.013785,0.657533,0.585568,0.545023,0.53454,0.03725,0.15675,0.4145,0.027,2.71875,0.754,1.832241,1.940616395,0.873292,1.5685,1.54065,1.53125,1.51365,0.012164,0.013223,0.014911,0.015062
CUIABA-MIRANDA,10963,8,2015,8,29,12,0,0,-15.73091,-56.07086,210,0.361585,0.174391,0.112997,0.088162,0.36285,0.1752,0.114075,0.090325,0.8877,0.8919,0.8853,0.884,0.04894,0.023419,0.016705,0.013698,0.686501,0.599013,0.572925,0.577259,0.04625,0.15,0.397,0.0555,2.98075,0.62325,1.705663,1.467590595,1.580941,1.408,1.4318,1.4409,1.4435,0.012427,0.007918,0.006936,0.006439
CUIABA-MIRANDA,10985,19,2015,10,14,12,0,0,-15.73091,-56.07086,210,0.393871,0.175528,0.108572,0.082087,0.395133,0.1762,0.1093,0.084183,0.9655,0.958067,0.9499,0.945033,0.014325,0.007745,0.005693,0.004799,0.656676,0.56713,0.547064,0.560744,0.047333,0.141667,0.385667,0.049833,2.9615,0.636333,1.871177,1.641491817,1.284414,1.467667,1.492067,1.496867,1.492733,0.003791,0.003225,0.003089,0.003068
CUT-TEPAK,11045,12,2011,7,15,12,0,0,34.674806,33.04275,22,0.320096,0.161191,0.11027,0.090062,0.321857,0.162129,0.110386,0.090257,0.93975,0.9043,0.87015,0.8685,0.025354,0.021037,0.019741,0.016372,0.684996,0.634554,0.619564,0.621981,0.028286,0.163571,0.413571,0.051429,2.744143,0.693857,1.59529,1.265662114,0.386733,1.54995,1.5004,1.47305,1.45575,0.00724,0.009578,0.011812,0.011295
CUT-TEPAK,11047,24,2011,7,17,12,0,0,34.674806,33.04275,22,0.283998,0.146178,0.102004,0.084823,0.286,0.147375,0.1023,0.0847,0.9519,0.9222,0.8874,0.8836,0.020496,0.017577,0.018066,0.015554,0.703182,0.635945,0.618006,0.615901,0.0285,0.16,0.41125,0.05525,3.32425,0.6305,1.531842,1.186901165,0.204246,1.515,1.4775,1.466,1.4625,0.005068,0.006916,0.009316,0.009233
CUT-TEPAK,11053,12,2011,8,1,12,0,0,34.674806,33.04275,22,0.323406,0.164804,0.111903,0.090519,0.324238,0.16605,0.111863,0.090512,0.941,0.9283,0.9103,0.9096,0.023669,0.01464,0.012129,0.009853,0.714779,0.651178,0.622153,0.615078,0.03325,0.182375,0.4,0.042625,2.520875,0.684375,1.563551,1.33148635,0.998388,1.4976,1.4698,1.4574,1.4556,0.007741,0.007105,0.007664,0.007198
CUT-TEPAK,11055,1,2011,8,7,12,0,0,34.674806,33.04275,22,0.308077,0.166423,0.121729,0.10366,0.309557,0.167686,0.1219,0.103929,0.9529,0.9528,0.9418,0.9555,0.020611,0.011584,0.010689,0.007091,0.695796,0.646767,0.642964,0.651137,0.029,0.161,0.416857,0.064429,2.587286,0.698,1.399768,1.002693044,1.006713,1.5036,1.4564,1.4354,1.4191,0.003717,0.003035,0.003527,0.00272
CUT-TEPAK,11057,12,2011,9,4,12,0,0,34.674806,33.04275,22,0.362983,0.173716,0.115446,0.093139,0.365233,0.1746,0.115933,0.09385,0.93945,0.91405,0.893,0.88685,0.025585,0.017121,0.014032,0.011892,0.685694,0.588999,0.567597,0.57306,0.0615,0.141,0.358,0.0625,2.998667,0.615833,1.688531,1.328482574,0.89214,1.4869,1.48355,1.48295,1.48205,0.006939,0.006935,0.00726,0.007089
CUT-TEPAK,11065,13,2014,7,11,12,0,0,34.674806,33.04275,22,0.38982,0.310182,0.284087,0.270899,0.393514,0.311857,0.285686,0.273057,0.939,0.9846,0.9829,0.984325,0.031399,0.006898,0.007251,0.006405,0.744829,0.710635,0.71048,0.715738,0.035571,0.134857,0.516,0.181286,1.996714,0.566,0.656079,0.284241208,2.46789,1.43635,1.454175,1.44545,1.43705,0.002585,0.000709,0.000953,0.00098
CUT-TEPAK,11069,16,2014,7,27,12,0,0,34.674806,33.04275,22,0.385697,0.209356,0.151337,0.128376,0.387283,0.210283,0.151967,0.128317,0.98135,0.97075,0.9611,0.958275,0.008268,0.00691,0.006579,0.005925,0.732916,0.680661,0.65949,0.658951,0.0395,0.189333,0.408667,0.070333,2.373833,0.645167,1.368918,1.063464319,0.508153,1.5095,1.47015,1.4597,1.452275,0.001728,0.002294,0.002899,0.003061
CUT-TEPAK,11071,25,2014,8,10,12,0,0,34.674806,33.04275,22,0.306204,0.1561,0.110199,0.092844,0.3086,0.158743,0.111986,0.093314,0.9895,0.9861,0.9837,0.983,0.00426,0.002864,0.002336,0.002013,0.718314,0.664438,0.644547,0.645223,0.030143,0.180143,0.407,0.055571,2.606857,0.627,1.490334,1.14672658,0.888477,1.5026,1.4544,1.4383,1.4258,0.000837,0.000886,0.000947,0.000969
CUT-TEPAK,11085,14,2015,2,27,12,0,0,34.674806,33.04275,22,0.393356,0.34043,0.320688,0.307076,0.3962,0.340375,0.32125,0.310225,0.89215,0.9522,0.95415,0.9627,0.052291,0.020596,0.018713,0.014639,0.755047,0.740722,0.747596,0.752288,0.03525,0.1085,0.60525,0.20075,1.828,0.53475,0.336223,0.219544605,1.586183,1.42305,1.4427,1.4358,1.42475,0.00508,0.002405,0.002782,0.002488
CUT-TEPAK,11091,28,2015,11,9,12,0,0,34.674806,33.04275,22,0.355325,0.220045,0.173458,0.155115,0.356933,0.220683,0.174333,0.154633,0.9517,0.9454,0.9264,0.9146,0.020869,0.013439,0.013269,0.012995,0.72256,0.658321,0.644733,0.645196,0.043167,0.156667,0.4355,0.071333,1.96,0.6235,1.052275,0.753861164,0.705001,1.3901,1.426,1.4456,1.4579,0.00452,0.004347,0.005538,0.00645
CUT-TEPAK,11093,28,2016,2,5,12,0,0,34.674806,33.04275,22,0.347178,0.210006,0.160853,0.139684,0.34875,0.21095,0.1616,0.139,0.9566,0.9663,0.9441,0.9272,0.017895,0.008363,0.01035,0.011368,0.726325,0.670295,0.654122,0.651032,0.0355,0.174,0.4715,0.076,2.6965,0.64,1.127245,0.947100256,0.90975,1.4922,1.4963,1.5055,1.5097,0.004215,0.002745,0.004558,0.005838
CUT-TEPAK,11097,27,2016,4,15,12,0,0,34.674806,33.04275,22,0.354633,0.313429,0.296239,0.284014,0.357914,0.314314,0.297243,0.286886,0.9012,0.983467,0.982467,0.986833,0.042393,0.006618,0.006721,0.004914,0.759473,0.728295,0.730371,0.734007,0.026143,0.138143,0.629143,0.174286,1.794429,0.574571,0.309294,0.222959984,2.980842,1.466367,1.466267,1.456067,1.444767,0.004369,0.000776,0.001004,0.000857
CUT-TEPAK,11099,26,2016,5,12,12,0,0,34.674806,33.04275,22,0.262852,0.196118,0.173246,0.160894,0.26316,0.1969,0.17416,0.16282,0.9147,0.9707,0.9566,0.9507,0.037391,0.011244,0.01549,0.016764,0.720356,0.688429,0.69424,0.704542,0.0238,0.1452,0.541,0.0902,1.7872,0.6262,0.836829,0.423281363,1.45853,1.4651,1.464,1.4579,1.4512,0.00453,0.001674,0.00302,0.003798
CUT-TEPAK,11103,17,2016,5,26,12,0,0,34.674806,33.04275,22,0.381512,0.296278,0.262656,0.246618,0.38545,0.2979,0.2634,0.24835,0.8914,0.956,0.9587,0.9596,0.068257,0.022391,0.019104,0.017869,0.716426,0.680664,0.677123,0.678386,0.025,0.169,0.503,0.1915,2.3215,0.678,0.809783,0.369879362,1.95164,1.5489,1.5932,1.5895,1.5824,0.005416,0.001902,0.001982,0.002109
CUT-TEPAK,11111,21,2017,5,3,12,0,0,34.674806,33.04275,22,0.391325,0.275818,0.243142,0.228662,0.39325,0.277667,0.243967,0.22955,0.9613,0.958667,0.9514,0.958233,0.016966,0.012018,0.012017,0.009488,0.737656,0.706245,0.703577,0.710119,0.031833,0.164,0.4685,0.1365,1.927667,0.631667,0.706463,0.382939154,0.510824,1.454433,1.442433,1.4438,1.437033,0.002484,0.002553,0.003261,0.002995
CUT-TEPAK,11117,27,2017,7,27,12,0,0,34.674806,33.04275,22,0.331844,0.287665,0.273404,0.266995,0.335229,0.288343,0.275343,0.269786,0.9076,0.9861,0.990233,0.991433,0.039349,0.005132,0.00347,0.002986,0.764359,0.734515,0.740042,0.741876,0.023143,0.127857,0.607857,0.177,1.92,0.579286,0.301244,0.128177664,3.704043,1.4687,1.4922,1.488133,1.485567,0.004107,0.000596,0.0005,0.0005
CUT-TEPAK,11123,25,2017,8,19,12,0,0,34.674806,33.04275,22,0.398058,0.205498,0.143304,0.120681,0.39995,0.206283,0.1441,0.120867,0.9882,0.9865,0.98495,0.98475,0.005054,0.002986,0.002324,0.001981,0.742404,0.670516,0.638736,0.627994,0.049,0.188,0.369333,0.060667,2.4215,0.655333,1.506531,1.105315896,1.187254,1.402,1.404,1.4096,1.42145,0.001021,0.000945,0.000956,0.000958
CUT-TEPAK,11127,6,2017,12,21,12,0,0,34.674806,33.04275,22,0.236381,0.16561,0.144448,0.139144,0.237943,0.1663,0.146043,0.138886,0.8745,0.9633,0.9723,0.9815,0.052182,0.012359,0.008711,0.005677,0.710985,0.662234,0.666953,0.670634,0.021429,0.130857,0.462429,0.088286,1.989,0.657429,0.819349,0.315894399,2.711877,1.4868,1.5429,1.5453,1.5452,0.005958,0.001447,0.001243,0.000918
CUT-TEPAK,11135,21,2018,4,20,12,0,0,34.674806,33.04275,22,0.333796,0.229302,0.195429,0.184628,0.33624,0.23068,0.19732,0.18496,0.9496,0.9651,0.9637,0.9644,0.022282,0.010148,0.008745,0.007944,0.722372,0.693313,0.698923,0.702561,0.0298,0.1564,0.4636,0.1142,2.1058,0.6736,0.794438,0.40667221,1.425359,1.5064,1.4728,1.4523,1.452,0.003346,0.002079,0.002289,0.002451
CUT-TEPAK,11147,16,2018,5,26,12,0,0,34.674806,33.04275,22,0.379351,0.228757,0.177415,0.159497,0.3802,0.23025,0.1793,0.15985,0.9924,0.9923,0.9921,0.9923,0.003061,0.00185,0.001434,0.001236,0.755364,0.730604,0.716183,0.708028,0.0355,0.2335,0.451,0.087,2.26,0.6265,1.10978,0.72187298,1.121987,1.4419,1.4227,1.4225,1.4297,0.000547,0.0005,0.0005,0.000507
CUT-TEPAK,11149,25,2018,8,3,12,0,0,34.674806,33.04275,22,0.318249,0.153069,0.102393,0.08594,0.31902,0.1549,0.1045,0.0863,0.9824,0.9776,0.9729,0.972,0.007639,0.004853,0.003986,0.00344,0.700265,0.609408,0.579306,0.57174,0.0506,0.1542,0.3894,0.0414,2.4564,0.6418,1.652183,1.203016633,0.968107,1.496,1.4746,1.4657,1.4708,0.001759,0.001745,0.001869,0.001895
CUT-TEPAK,11167,21,2019,6,11,12,0,0,34.674806,33.04275,22,0.298499,0.194573,0.159956,0.145679,0.300075,0.19505,0.1611,0.1469,0.9732,0.99,0.9918,0.9921,0.012061,0.002834,0.001868,0.001595,0.716582,0.684715,0.684511,0.69069,0.02625,0.1665,0.48725,0.0795,2.007,0.6445,0.912919,0.580098602,2.81264,1.4288,1.4496,1.4694,1.4781,0.001916,0.000627,0.000505,0.000503
CUT-TEPAK,11169,19,2019,6,21,12,0,0,34.674806,33.04275,22,0.38873,0.184399,0.117161,0.090407,0.3896,0.184867,0.117533,0.089833,0.9735,0.9638,0.9556,0.9511,0.010946,0.007169,0.005665,0.004841,0.727595,0.660582,0.618278,0.603681,0.047667,0.192333,0.403667,0.041667,2.851667,0.636667,1.761921,1.689669444,0.971047,1.5014,1.4361,1.4222,1.4128,0.00314,0.003249,0.003328,0.003363
Cabauw,11173,4,2005,4,3,12,0,0,51.971,4.927,-0.7,0.363779,0.188115,0.117247,0.083889,0.36414,0.18798,0.1186,0.08488,0.9286,0.9161,0.918,0.9091,0.032893,0.020469,0.012689,0.010079,0.710688,0.640824,0.583236,0.549874,0.0406,0.1972,0.4668,0.0112,2.8766,0.685,1.637182,2.103031053,1.36609,1.4754,1.4644,1.4698,1.4624,0.012998,0.013324,0.01093,0.010538
Cabauw,11179,8,2005,6,22,12,0,0,51.971,4.927,-0.7,0.368693,0.179413,0.127848,0.102682,0.36965,0.1808,0.12795,0.1022,0.8886,0.8153,0.7514,0.7211,0.049378,0.039024,0.036507,0.032501,0.699314,0.622473,0.575255,0.556734,0.047,0.166,0.428,0.041,3.685,0.6755,1.554311,1.412682339,0.454125,1.4044,1.4067,1.4277,1.4377,0.014935,0.019745,0.024479,0.025588
Cabauw,11193,4,2006,6,29,12,0,0,51.971,4.927,-0.7,0.365995,0.179385,0.114327,0.082983,0.36685,0.1799,0.114375,0.0836,0.9298,0.8981,0.8771,0.8606,0.031513,0.022447,0.017206,0.014213,0.744081,0.678887,0.621121,0.588801,0.04475,0.21,0.424,0.02075,3.03975,0.66875,1.70013,1.970512716,0.87725,1.3875,1.386,1.3919,1.3859,0.009851,0.011637,0.011805,0.011662
Cabauw,11207,19,2007,9,23,12,0,0,51.971,4.927,-0.7,0.367522,0.174599,0.10727,0.077607,0.36778,0.17538,0.10708,0.07992,0.9703,0.9633,0.9568,0.9524,0.01395,0.008269,0.005901,0.004844,0.718895,0.640157,0.595186,0.576394,0.0508,0.1816,0.4592,0.0244,2.698,0.6428,1.808593,1.8391893,1.262099,1.4148,1.4177,1.4134,1.4105,0.003648,0.003468,0.00333,0.003281
Cabauw,11225,12,2009,4,25,12,0,0,51.971,4.927,-0.7,0.345576,0.167255,0.110763,0.0836,0.346267,0.169433,0.109733,0.0825,0.9477,0.9368,0.9226,0.9098,0.022457,0.013466,0.01046,0.008879,0.703685,0.619407,0.567211,0.541351,0.05,0.175667,0.476333,0.017333,3.353667,0.674667,1.68877,1.793307118,1.132114,1.3591,1.3866,1.4054,1.4073,0.006275,0.006014,0.006365,0.006566
Cabauw,11239,23,2011,4,18,12,0,0,51.971,4.927,-0.7,0.349068,0.158136,0.097924,0.069536,0.3492,0.1604,0.09956,0.07288,0.9898,0.9868,0.9839,0.982,0.004229,0.002559,0.001886,0.001558,0.706975,0.623431,0.567303,0.544071,0.0456,0.184,0.417,0.0154,2.1732,0.6956,1.846793,1.961127988,1.18767,1.3624,1.3888,1.4004,1.4031,0.001073,0.001063,0.001062,0.001061
Cabauw,11253,29,2012,7,25,12,0,0,51.971,4.927,-0.7,0.397217,0.174044,0.111988,0.085439,0.39875,0.1749,0.11205,0.0858,0.9544,0.9277,0.9067,0.8958,0.018657,0.013018,0.010802,0.009296,0.699989,0.612216,0.567951,0.559604,0.0475,0.16,0.3825,0.053,3.462,0.5745,1.868261,1.678098301,0.80546,1.4491,1.4412,1.4513,1.452,0.005228,0.005635,0.006017,0.006064
Cabauw,11257,11,2013,5,27,12,0,0,51.971,4.927,-0.7,0.307967,0.141804,0.094014,0.074114,0.308267,0.142767,0.0943,0.0736,0.9218,0.8912,0.8624,0.8454,0.03188,0.019963,0.015684,0.013399,0.723844,0.647812,0.604711,0.588005,0.039333,0.171667,0.422,0.023667,2.847667,0.785,1.609309,1.558084052,1.049424,1.4088,1.3945,1.3952,1.3964,0.01172,0.011772,0.01237,0.012625
Cabauw,11277,25,2014,9,18,12,0,0,51.971,4.927,-0.7,0.332498,0.180447,0.122236,0.093798,0.333114,0.181314,0.122229,0.092429,0.97675,0.9637,0.94675,0.93785,0.009799,0.008443,0.008192,0.007181,0.736042,0.67272,0.627955,0.603649,0.046714,0.208714,0.508143,0.019714,3.243286,0.623143,1.464283,1.756867248,0.566229,1.3826,1.38685,1.3944,1.3896,0.003002,0.004362,0.005727,0.006121
Cabauw,11295,23,2018,8,1,12,0,0,51.971,4.927,-0.7,0.383129,0.17687,0.114766,0.090136,0.3833,0.1784,0.114367,0.089533,0.9778,0.9686,0.9607,0.9572,0.010176,0.006683,0.005307,0.004501,0.709427,0.645218,0.606771,0.59348,0.041667,0.181667,0.416,0.041333,2.936333,0.65,1.772706,1.539029789,0.957544,1.4249,1.4248,1.4285,1.4334,0.002515,0.002657,0.002799,0.002822
Cabo_da_Roca,11317,18,2007,8,4,12,0,0,38.781722,-9.497667,136,0.314896,0.239426,0.214964,0.201725,0.316325,0.23925,0.2152,0.205225,0.9743,0.9905,0.9917,0.9926,0.011019,0.003191,0.002521,0.002162,0.70887,0.705636,0.723673,0.731512,0.02975,0.125,0.5615,0.12,1.875,0.60525,0.581509,0.29837476,2.236458,1.4679,1.5014,1.5047,1.5034,0.001277,0.0005,0.0005,0.0005
Cabo_da_Roca,11323,28,2010,7,27,12,0,0,38.781722,-9.497667,136,0.361253,0.234911,0.194312,0.175234,0.36312,0.23562,0.1947,0.17754,0.9263,0.9607,0.9722,0.974,0.03018,0.010416,0.006043,0.005125,0.691192,0.649059,0.661184,0.677813,0.0728,0.1186,0.3786,0.107,2.1482,0.6324,0.928054,0.580040574,2.360725,1.3595,1.4126,1.437,1.4435,0.00487,0.00217,0.001588,0.001567
Cabo_da_Roca,11339,19,2013,8,31,12,0,0,38.781722,-9.497667,136,0.355825,0.163083,0.094459,0.069828,0.3558,0.163625,0.0968,0.07195,0.9756,0.9684,0.9605,0.9557,0.010507,0.006268,0.004594,0.00381,0.624448,0.506484,0.469788,0.467561,0.06175,0.12825,0.375,0.0235,2.8125,0.70225,1.904292,1.865125141,1.215665,1.3861,1.4422,1.4632,1.4769,0.002288,0.002244,0.002229,0.002228
Cabo_da_Roca,11341,11,2016,8,10,12,0,0,38.781722,-9.497667,136,0.346736,0.182174,0.142519,0.118535,0.3486,0.1836,0.141183,0.121683,0.9129,0.92075,0.9196,0.919,0.040065,0.017523,0.012637,0.010597,0.6663,0.619127,0.628922,0.65257,0.058167,0.1205,0.404667,0.087167,2.863167,0.67,1.296847,0.934447579,1.726983,1.4031,1.42735,1.4541,1.46375,0.00776,0.004746,0.004278,0.004147
Caceres,11353,8,2005,8,18,12,0,0,39.478583,-6.343467,397,0.356778,0.175835,0.117999,0.091303,0.35726,0.17628,0.11704,0.09136,0.8803,0.8571,0.8045,0.785467,0.054827,0.032092,0.028423,0.023967,0.663954,0.574191,0.548253,0.553138,0.0472,0.141,0.3862,0.0392,2.9606,0.76,1.623734,1.557278385,1.005399,1.4451,1.475133,1.4848,1.483833,0.016906,0.015502,0.018214,0.018112
Caceres,11357,28,2006,7,17,12,0,0,39.478583,-6.343467,397,0.366374,0.256927,0.221802,0.199376,0.3682,0.25764,0.2209,0.20166,0.93315,0.96445,0.97635,0.9812,0.027646,0.012077,0.007373,0.005527,0.716538,0.67071,0.668167,0.682069,0.0416,0.1354,0.465,0.1262,2.2266,0.6442,0.839489,0.572892682,1.937638,1.45395,1.46965,1.4642,1.4486,0.003337,0.001878,0.001397,0.001225
Caceres,11367,11,2009,9,28,12,0,0,39.478583,-6.343467,397,0.355657,0.187925,0.123736,0.092426,0.355867,0.189183,0.123233,0.092417,0.9251,0.88795,0.83505,0.8057,0.03114,0.025417,0.02437,0.021538,0.723707,0.675409,0.636556,0.616699,0.038333,0.219833,0.480667,0.028667,3.404667,0.605833,1.555599,1.809112504,0.377617,1.4839,1.4405,1.42485,1.40995,0.011824,0.015595,0.021118,0.022124
Caceres,11371,8,2010,7,29,12,0,0,39.478583,-6.343467,397,0.292768,0.144278,0.104874,0.082061,0.295067,0.146967,0.1013,0.083267,0.8937,0.8872,0.8726,0.8681,0.049529,0.026889,0.020757,0.0179,0.65837,0.602854,0.595195,0.608204,0.025667,0.140667,0.405,0.053,3.207,0.660333,1.575696,1.23241741,1.293061,1.5843,1.6,1.6,1.6,0.015518,0.011553,0.010934,0.010666
Cagliari,11379,21,2013,6,20,12,0,0,39.281,9.052333,10,0.31141,0.211653,0.176923,0.160888,0.31258,0.21272,0.17784,0.16282,0.9596,0.9908,0.9918,0.9922,0.017389,0.002828,0.002121,0.001813,0.727456,0.701062,0.710308,0.717786,0.0334,0.1462,0.4872,0.105,2.2674,0.657,0.843563,0.554736384,3.206558,1.38,1.4198,1.4359,1.4382,0.0025,0.000533,0.0005,0.0005
Cairo_EMA,11431,11,2005,11,8,12,0,0,30.080767,31.290067,70,0.386012,0.207444,0.146811,0.124685,0.38695,0.2093,0.14845,0.12315,0.8984,0.8706,0.8351,0.8204,0.042093,0.028964,0.026208,0.02387,0.722842,0.674786,0.650996,0.640151,0.0405,0.1915,0.4975,0.063,3.093,0.5975,1.408484,1.174648322,0.713887,1.4558,1.4359,1.4322,1.4357,0.012704,0.012661,0.014575,0.015201
Cairo_EMA,11435,26,2005,11,30,12,0,0,30.080767,31.290067,70,0.367662,0.26175,0.21917,0.199465,0.369714,0.262214,0.220229,0.201486,0.9181,0.95035,0.94935,0.94255,0.034876,0.014642,0.012123,0.012354,0.749601,0.716175,0.720041,0.72764,0.049286,0.146143,0.527429,0.116857,2.050143,0.593286,0.760392,0.559193944,1.614606,1.43165,1.43975,1.43645,1.4361,0.006735,0.003599,0.003794,0.004494
Cairo_EMA,11441,11,2005,12,27,12,0,0,30.080767,31.290067,70,0.359832,0.183238,0.12326,0.101057,0.361467,0.184433,0.1241,0.101933,0.9096,0.8949,0.8759,0.871,0.036938,0.021431,0.016422,0.014009,0.727299,0.648877,0.621566,0.613609,0.053667,0.164667,0.449,0.058667,3.358667,0.583667,1.564945,1.237056142,1.197756,1.3697,1.3869,1.3881,1.4034,0.009272,0.007882,0.007642,0.007522
Cairo_EMA,11455,15,2006,2,6,12,0,0,30.080767,31.290067,70,0.292662,0.18248,0.149513,0.135877,0.2946,0.18348,0.15026,0.13648,0.8412,0.8628,0.8556,0.8434,0.077182,0.041326,0.03581,0.034926,0.719224,0.69868,0.700844,0.708907,0.0236,0.1532,0.5054,0.0866,2.3516,0.6964,1.000542,0.604716486,1.16169,1.5386,1.5352,1.5572,1.5576,0.018021,0.009723,0.010086,0.011655
Cairo_EMA_2,11469,6,2010,4,26,12,0,0,30.080767,31.290067,70,0.395827,0.319951,0.293637,0.280692,0.401975,0.3207,0.294475,0.284325,0.84225,0.90535,0.91525,0.92145,0.066904,0.031965,0.026082,0.023224,0.74796,0.711849,0.714538,0.7172,0.03225,0.115,0.5635,0.23575,2.65925,0.66275,0.459131,0.220515054,1.405884,1.4901,1.55105,1.5545,1.5485,0.009361,0.004685,0.004558,0.004578
Cairo_EMA_2,11483,17,2010,5,28,12,0,0,30.080767,31.290067,70,0.378487,0.254213,0.214495,0.198751,0.382233,0.256283,0.2153,0.199183,0.889767,0.909867,0.911267,0.909767,0.047654,0.025849,0.021376,0.020072,0.726227,0.689065,0.686937,0.691545,0.030833,0.149333,0.471,0.16,2.9025,0.689,0.842229,0.489162,1.204491,1.507933,1.546767,1.577633,1.593267,0.00797,0.004864,0.004774,0.005117
Cairo_EMA_2,11487,17,2010,6,4,12,0,0,30.080767,31.290067,70,0.361576,0.239072,0.197292,0.181722,0.364933,0.2408,0.198567,0.181267,0.8916,0.874,0.8633,0.8548,0.055896,0.04214,0.03639,0.034339,0.753722,0.706657,0.698344,0.700633,0.036,0.158333,0.447667,0.143333,2.949,0.680333,0.875784,0.573071809,0.627507,1.4912,1.5195,1.5379,1.5438,0.009439,0.009476,0.009811,0.010748
Cairo_EMA_2,11495,14,2010,6,18,12,0,0,30.080767,31.290067,70,0.366723,0.326271,0.309916,0.299099,0.369983,0.32615,0.31,0.301967,0.8773,0.9574,0.9631,0.9672,0.050242,0.016227,0.013747,0.012063,0.776627,0.737782,0.739163,0.743917,0.026,0.128333,0.659167,0.193,1.876667,0.5625,0.259298,0.165055845,1.961487,1.4906,1.5248,1.5162,1.508,0.005284,0.001883,0.001972,0.001981
Cairo_EMA_2,11499,6,2010,6,28,12,0,0,30.080767,31.290067,70,0.396281,0.318661,0.291393,0.278374,0.40112,0.31946,0.29184,0.28018,0.8561,0.8925,0.9066,0.90815,0.0607,0.035457,0.027914,0.026312,0.744401,0.719811,0.722064,0.725425,0.0332,0.1214,0.5868,0.211,2.4594,0.659,0.468856,0.256332514,1.168364,1.54475,1.56765,1.56415,1.56135,0.00895,0.006087,0.005519,0.005936
Cairo_EMA_2,11553,27,2010,10,1,12,0,0,30.080767,31.290067,70,0.340018,0.292748,0.27407,0.264309,0.34252,0.2931,0.27506,0.2672,0.90805,0.94845,0.9489,0.94705,0.040846,0.019557,0.01812,0.018204,0.759723,0.725183,0.727873,0.732779,0.023,0.1358,0.6008,0.1812,2.062,0.6148,0.321611,0.182264292,1.239209,1.46985,1.51535,1.5107,1.50285,0.004244,0.002459,0.002887,0.003318
Cairo_EMA_2,11569,15,2010,11,4,12,0,0,30.080767,31.290067,70,0.364783,0.249206,0.213,0.199116,0.367783,0.2493,0.2126,0.199033,0.830367,0.866567,0.872467,0.876467,0.070087,0.03772,0.031022,0.028153,0.731574,0.692858,0.694713,0.696966,0.0335,0.133167,0.473833,0.1615,2.788,0.658833,0.812953,0.414559786,1.219292,1.542767,1.5557,1.5641,1.5701,0.014645,0.008139,0.007788,0.007942
Cairo_EMA_2,11625,26,2011,3,28,12,0,0,30.080767,31.290067,70,0.371872,0.252828,0.206261,0.185514,0.374517,0.253967,0.20715,0.187267,0.91115,0.9325,0.93025,0.92565,0.05022,0.024177,0.018918,0.017377,0.73532,0.697852,0.697761,0.704957,0.040667,0.1455,0.539667,0.124,2.587333,0.666167,0.808701,0.634381896,1.503605,1.4694,1.49145,1.4988,1.4989,0.008223,0.004848,0.004633,0.004909
Cairo_EMA_2,11633,2,2011,4,10,12,0,0,30.080767,31.290067,70,0.30502,0.189391,0.146628,0.12958,0.307525,0.190375,0.146975,0.129975,0.8792,0.8561,0.834,0.8178,0.051139,0.03708,0.032147,0.030725,0.713211,0.659011,0.651907,0.658442,0.02725,0.15075,0.4545,0.08875,2.8975,0.67075,1.048115,0.772769723,0.682549,1.4925,1.5199,1.5227,1.524,0.013558,0.013671,0.014646,0.01595
